oln_id_a	oln_id_b	oln_id_c	type_ac	type_bc	K1	K2	P	T1	T2
YDR394W	YBR272C	YDL007W	p	p	0	0	1	0	0
YDR394W	YBR272C	YDL097C	p	p	0	0	1	0	0
YDR394W	YBR272C	YDL147W	p	p	0	0	1	0	0
YDR394W	YBR272C	YDR363W-A	p	p	0	0	1	0	0
YDR394W	YBR272C	YDR427W	p	p	0	0	1	0	0
YDR394W	YBR272C	YER021W	p	p	0	0	1	0	0
YDR394W	YBR272C	YFR004W	p	p	0	0	1	0	0
YDR394W	YBR272C	YGL004C	p	p	0	0	1	0	0
YDR394W	YBR272C	YGL048C	p	p	0	0	1	0	0
YDR394W	YBR272C	YGR232W	p	p	0	0	1	0	0
YDR394W	YBR272C	YHR200W	p	p	0	0	1	0	0
YDR394W	YBR272C	YKL145W	p	p	0	0	1	0	0
YDR394W	YBR272C	YOR117W	p	p	0	0	1	0	0
YDR394W	YBR272C	YOR259C	p	p	0	0	1	0	0
YDR394W	YBR272C	YOR261C	p	p	0	0	1	0	0
YDR394W	YBR272C	YPR108W	p	p	0	0	1	0	0
YDR394W	YDL007W	YBR272C	p	p	0	0	1	0	0
YDR394W	YDL007W	YDL020C	tu	tu	0	0	1	0	0
YDR394W	YDL007W	YDL147W	p	p	0	0	1	0	0
YDR394W	YDL007W	YDR363W-A	p	p	0	0	1	0	0
YDR394W	YDL007W	YER012W	p	p	0	0	1	0	0
YDR394W	YDL007W	YFR004W	p	p	0	0	1	0	0
YDR394W	YDL007W	YGL004C	p	p	0	0	1	0	0
YDR394W	YDL007W	YGL048C	p	p	0	0	1	0	0
YDR394W	YDL007W	YGR232W	p	p	0	0	1	0	0
YDR394W	YDL007W	YHL030W	p	p	0	0	1	0	0
YDR394W	YDL007W	YHR027C	p	p	0	0	1	0	0
YDR394W	YDL007W	YHR200W	p	p	0	0	1	0	0
YDR394W	YDL007W	YKL145W	p	p	0	0	1	0	0
YDR394W	YDL007W	YOR117W	p	p	0	0	1	0	0
YDR394W	YDL007W	YPR108W	p	p	0	0	1	0	0
YDR427W	YDL020C	YDL097C	p	td	0	0	0	1	0
YDR427W	YDL020C	YDL147W	p	td	0	0	0	1	0
YDR427W	YDL020C	YDR394W	p	td	0	0	0	1	0
YDR427W	YDL020C	YEL037C	p	td	0	0	0	1	0
YDR427W	YDL020C	YER012W	p	td	0	0	0	1	0
YDR427W	YDL020C	YFR004W	p	td	0	0	0	1	0
YDR427W	YDL020C	YFR052W	p	p	0	0	0	1	0
YDR427W	YDL020C	YFR052W	p	td	0	0	0	1	0
YDR427W	YDL020C	YGL048C	p	td	0	0	0	1	0
YDR427W	YDL020C	YHR027C	p	td	0	0	0	1	0
YDR427W	YDL020C	YHR200W	p	p	0	0	0	1	0
YDR427W	YDL020C	YHR200W	p	td	0	0	0	1	0
YDR427W	YDL020C	YIL075C	p	p	0	0	0	1	0
YDR427W	YDL020C	YIL075C	p	td	0	0	0	1	0
YDR427W	YDL020C	YKL145W	p	td	0	0	0	1	0
YDR427W	YDL020C	YOR261C	p	td	0	0	0	1	0
YDR427W	YDL097C	YBR049C	tu	tu	0	0	1	0	0
YDR427W	YDL097C	YBR272C	p	p	0	0	1	0	0
YDR427W	YDL097C	YDL020C	tu	tu	0	0	1	0	0
YDR427W	YDL097C	YDL147W	p	p	0	0	1	0	0
YDR427W	YDL097C	YDR363W-A	p	p	0	0	1	0	0
YDR427W	YDL097C	YDR394W	p	p	0	0	1	0	0
YDR427W	YDL097C	YER012W	p	p	0	0	1	0	0
YDR427W	YDL097C	YFR004W	p	p	0	0	1	0	0
YDR427W	YDL097C	YFR052W	p	p	0	0	1	0	0
YDR427W	YDL097C	YGL004C	p	p	0	0	1	0	0
YDR427W	YDL097C	YGR232W	p	p	0	0	1	0	0
YDR427W	YDL097C	YHL030W	p	p	0	0	1	0	0
YDR427W	YDL097C	YHR027C	p	p	0	0	1	0	0
YDR427W	YDL097C	YHR200W	p	p	0	0	1	0	0
YDR427W	YDL097C	YIL075C	p	p	0	0	1	0	0
YDR427W	YDL097C	YKL145W	p	p	0	0	1	0	0
YDR427W	YDL097C	YOR261C	p	p	0	0	1	0	0
YDR427W	YDL097C	YPR108W	p	p	0	0	1	0	0
YDR439W	YDL017W	YBR160W	ku	ku	1	0	1	0	0
YDR439W	YDL017W	YBR160W	p	ku	1	0	1	0	0
YDR439W	YDL017W	YMR001C	ku	kd	1	0	1	0	0
YDR439W	YDL017W	YMR001C	ku	p	1	0	1	0	0
YDR439W	YDL017W	YMR001C	p	kd	1	0	1	0	0
YDR439W	YDL017W	YMR001C	p	p	1	0	1	0	0
YDR449C	YDL153C	YJR002W	p	p	0	0	1	0	0
YDR449C	YDL153C	YOR310C	p	p	0	0	1	0	0
YDR468C	YBL050W	YAL030W	p	p	0	0	1	0	0
YDR468C	YBL050W	YGR009C	p	p	0	0	1	0	0
YDR468C	YBL050W	YKL196C	p	p	0	0	1	0	0
YDR468C	YBL050W	YLR026C	p	p	0	0	1	0	0
YDR468C	YBL050W	YMR197C	p	p	0	0	1	0	0
YDR468C	YBL050W	YOL018C	p	p	0	0	1	0	0
YDR468C	YBL050W	YOR036W	p	p	0	0	1	0	0
YDR472W	YDR108W	YBR254C	p	p	0	0	1	0	0
YDR472W	YDR108W	YDR246W	p	p	0	0	1	0	0
YDR472W	YDR108W	YKR068C	p	p	0	0	1	0	0
YDR472W	YDR108W	YML077W	p	p	0	0	1	0	0
YDR472W	YDR108W	YOR115C	p	p	0	0	1	0	0
YDR482C	YAL032C	YDL209C	p	p	0	0	1	0	0
YDR482C	YAL032C	YLL036C	p	p	0	0	1	0	0
YDR482C	YAL032C	YMR213W	p	p	0	0	1	0	0
YDR489W	YBR202W	YBL023C	p	p	0	0	1	0	0
YDR489W	YBR202W	YDR013W	p	p	0	0	1	0	0
YDR489W	YBR202W	YEL032W	p	p	0	0	1	0	0
YDR489W	YBR202W	YGL201C	p	p	0	0	1	0	0
YDR489W	YBR202W	YJL072C	p	p	0	0	1	0	0
YDR489W	YBR202W	YLR103C	p	p	0	0	1	0	0
YDR489W	YBR202W	YLR274W	p	p	0	0	1	0	0
YDR489W	YBR202W	YOL146W	p	p	0	0	1	0	0
YDR489W	YBR202W	YPR019W	p	p	0	0	1	0	0
YDR489W	YCL061C	YBL023C	p	p	0	0	1	0	0
YDR489W	YCL061C	YEL032W	p	p	0	0	1	0	0
YDR489W	YCL061C	YGL201C	p	p	0	0	1	0	0
YDR489W	YCL061C	YLR103C	p	p	0	0	1	0	0
YDR489W	YCL061C	YMR048W	p	p	0	0	1	0	0
YDR489W	YCL061C	YNL262W	p	p	0	0	1	0	0
YDR489W	YCL061C	YPR019W	p	p	0	0	1	0	0
YDR489W	YCL061C	YPR135W	p	p	0	0	1	0	0
YDR489W	YDR013W	YBL023C	p	p	0	0	1	0	0
YDR489W	YDR013W	YBR202W	p	p	0	0	1	0	0
YDR489W	YDR013W	YEL032W	p	p	0	0	1	0	0
YDR489W	YDR013W	YGL201C	p	p	0	0	1	0	0
YDR489W	YDR013W	YJL072C	p	p	0	0	1	0	0
YDR489W	YDR013W	YLR274W	p	p	0	0	1	0	0
YDR489W	YDR013W	YNL102W	p	p	0	0	1	0	0
YDR489W	YDR013W	YOL146W	p	p	0	0	1	0	0
YDR489W	YDR013W	YPR019W	p	p	0	0	1	0	0
YDR489W	YDR013W	YPR135W	p	p	0	0	1	0	0
YDR490C	YBL105C	YKL126W	kd	kd	1	1	0	0	0
YDR490C	YBL105C	YKL126W	ku	kd	1	1	0	0	0
YDR490C	YBL105C	YKL126W	p	kd	1	1	0	0	0
YDR497C	YDR123C	YHL020C	tu	p	0	0	0	1	0
YDR497C	YDR123C	YOL108C	tu	p	0	0	0	1	0
YDR507C	YCR002C	YCL024W	kd	ku	0	1	1	0	0
YDR507C	YCR002C	YCL024W	kd	p	0	1	1	0	0
YDR507C	YCR002C	YCL024W	ku	ku	0	1	1	0	0
YDR507C	YCR002C	YCL024W	ku	p	0	1	1	0	0
YDR507C	YCR002C	YDL225W	kd	p	0	1	1	0	0
YDR507C	YCR002C	YDL225W	p	p	0	1	1	0	0
YDR507C	YCR002C	YDR510W	p	p	0	1	1	0	0
YDR507C	YCR002C	YHR107C	kd	p	0	1	1	0	0
YDR507C	YCR002C	YHR107C	p	p	0	1	1	0	0
YDR507C	YCR002C	YJR076C	kd	p	0	1	1	0	0
YDR507C	YCR002C	YJR076C	p	p	0	1	1	0	0
YDR507C	YCR002C	YLR314C	kd	p	0	1	1	0	0
YDR507C	YCR002C	YLR314C	p	p	0	1	1	0	0
YDR507C	YCR002C	YNL298W	ku	ku	0	1	1	0	0
YDR507C	YCR002C	YPL153C	kd	ku	0	1	1	0	0
YDR507C	YCR002C	YPL153C	kd	p	0	1	1	0	0
YDR507C	YCR002C	YPL153C	ku	ku	0	1	1	0	0
YDR507C	YCR002C	YPL153C	ku	p	0	1	1	0	0
YDR507C	YDL006W	YCL024W	kd	p	0	0	1	0	0
YDR507C	YDL006W	YCL024W	ku	p	0	0	1	0	0
YDR507C	YDL006W	YDR162C	p	p	0	0	1	0	0
YDR507C	YDL006W	YJL095W	kd	ku	0	0	1	0	0
YDR507C	YDL006W	YJL095W	kd	p	0	0	1	0	0
YDR507C	YDL006W	YNL298W	ku	p	0	0	1	0	0
YDR507C	YDR162C	YCL024W	kd	p	0	0	1	0	0
YDR507C	YDR162C	YCL024W	ku	p	0	0	1	0	0
YDR507C	YDR162C	YDL006W	p	p	0	0	1	0	0
YDR507C	YDR162C	YJL095W	kd	ku	0	0	1	0	0
YDR507C	YDR162C	YJL095W	kd	p	0	0	1	0	0
YDR507C	YDR162C	YKR048C	kd	p	0	0	1	0	0
YDR507C	YDR162C	YKR048C	p	p	0	0	1	0	0
YDR507C	YDR162C	YNL298W	ku	ku	0	0	1	0	0
YDR507C	YDR162C	YNL298W	ku	p	0	0	1	0	0
YDR507C	YDR162C	YOR231W	p	ku	0	0	1	0	0
YDR510W	YAR007C	YBL023C	p	p	0	0	1	0	0
YDR510W	YAR007C	YCR066W	p	p	0	0	1	0	0
YDR510W	YAR007C	YDR392W	tu	tu	0	0	1	0	0
YDR510W	YAR007C	YML032C	p	p	0	0	1	0	0
YDR510W	YAR007C	YML069W	p	p	0	0	1	0	0
YDR510W	YAR007C	YMR106C	p	p	0	0	1	0	0
YDR510W	YAR007C	YMR190C	p	p	0	0	1	0	0
YDR510W	YAR007C	YNL312W	p	p	0	0	1	0	0
YDR510W	YDL064W	YBR088C	p	p	0	0	1	0	0
YDR510W	YDL064W	YCR066W	p	p	0	0	1	0	0
YDR510W	YDL064W	YDR390C	p	p	0	0	1	0	0
YDR510W	YDL064W	YDR409W	p	p	0	0	1	0	0
YDR510W	YDL064W	YGR140W	p	p	0	0	1	0	0
YDR510W	YDL064W	YJL092W	p	p	0	0	1	0	0
YDR510W	YDL064W	YJR076C	p	p	0	0	1	0	0
YDR510W	YDL064W	YOR156C	p	p	0	0	1	0	0
YDR510W	YDL064W	YPL269W	p	p	0	0	1	0	0
YDR510W	YDL126C	YGR048W	p	p	0	0	1	0	0
YDR510W	YDL213C	YBR049C	p	tu	0	0	1	0	0
YEL002C	YDL145C	YIL076W	p	p	0	0	1	0	0
YEL002C	YDL232W	YER087C-B	p	p	0	0	1	0	0
YEL002C	YDL232W	YGL022W	p	p	0	0	1	0	0
YEL002C	YDL232W	YGL226C-A	p	p	0	0	1	0	0
YEL002C	YDL232W	YJL002C	p	p	0	0	1	0	0
YEL002C	YDL232W	YLR378C	p	p	0	0	1	0	0
YEL002C	YDL232W	YML019W	p	p	0	0	1	0	0
YEL002C	YDL232W	YMR149W	p	p	0	0	1	0	0
YEL002C	YDL232W	YOR085W	p	p	0	0	1	0	0
YEL002C	YDL232W	YOR103C	p	p	0	0	1	0	0
YEL019C	YDR288W	YOL034W	p	p	0	0	1	0	0
YEL026W	YDL014W	YLR197W	p	p	0	0	1	0	0
YEL026W	YDL014W	YOR310C	p	p	0	0	1	0	0
YER006W	YDR101C	YCR072C	p	p	0	0	1	0	0
YER006W	YDR101C	YGR103W	p	p	0	0	1	0	0
YER006W	YDR101C	YGR245C	p	p	0	0	1	0	0
YER006W	YDR101C	YHR052W	p	p	0	0	1	0	0
YER006W	YDR101C	YHR197W	p	p	0	0	1	0	0
YER006W	YDR101C	YJL122W	p	p	0	0	1	0	0
YER006W	YDR101C	YKL009W	p	p	0	0	1	0	0
YER006W	YDR101C	YLR074C	p	p	0	0	1	0	0
YER006W	YDR101C	YNR053C	p	p	0	0	1	0	0
YER006W	YDR101C	YPL093W	p	p	0	0	1	0	0
YER006W	YDR101C	YPL146C	p	p	0	0	1	0	0
YER006W	YDR101C	YPR016C	p	p	0	0	1	0	0
YER012W	YDL020C	YBL041W	p	td	0	0	0	1	0
YER012W	YDL020C	YBR173C	p	td	0	0	0	1	0
YER012W	YDL020C	YDL007W	p	td	0	0	0	1	0
YER012W	YDL020C	YDL097C	p	td	0	0	0	1	0
YER012W	YDL020C	YDL126C	p	td	0	0	0	1	0
YER012W	YDL020C	YDL147W	p	td	0	0	0	1	0
YER012W	YDL020C	YDR394W	p	td	0	0	0	1	0
YER012W	YDL020C	YDR427W	p	td	0	0	0	1	0
YER012W	YDL020C	YEL037C	p	td	0	0	0	1	0
YER012W	YDL020C	YER021W	p	td	0	0	0	1	0
YER012W	YDL020C	YER094C	p	td	0	0	0	1	0
YER012W	YDL020C	YFR004W	p	td	0	0	0	1	0
YER012W	YDL020C	YFR010W	p	td	0	0	0	1	0
YER012W	YDL020C	YFR050C	p	td	0	0	0	1	0
YER012W	YDL020C	YFR052W	p	p	0	0	0	1	0
YER012W	YDL020C	YFR052W	p	td	0	0	0	1	0
YER012W	YDL020C	YGL011C	p	td	0	0	0	1	0
YER012W	YDL020C	YGL048C	p	td	0	0	0	1	0
YER012W	YDL020C	YGR135W	p	td	0	0	0	1	0
YER012W	YDL020C	YGR253C	p	td	0	0	0	1	0
YER012W	YDL020C	YHR027C	p	td	0	0	0	1	0
YER012W	YDL020C	YHR200W	p	p	0	0	0	1	0
YER012W	YDL020C	YHR200W	p	td	0	0	0	1	0
YER012W	YDL020C	YIL075C	p	p	0	0	0	1	0
YER012W	YDL020C	YIL075C	p	td	0	0	0	1	0
YER012W	YDL020C	YJL001W	p	td	0	0	0	1	0
YER012W	YDL020C	YKL145W	p	td	0	0	0	1	0
YER012W	YDL020C	YML092C	p	td	0	0	0	1	0
YER012W	YDL020C	YMR314W	p	td	0	0	0	1	0
YER012W	YDL020C	YOL038W	p	td	0	0	0	1	0
YER012W	YDL020C	YOR259C	p	td	0	0	0	1	0
YER012W	YDL020C	YOR261C	p	td	0	0	0	1	0
YER012W	YDL020C	YOR362C	p	td	0	0	0	1	0
YER012W	YDL097C	YDL020C	tu	tu	0	0	1	0	0
YER012W	YDL097C	YDL147W	p	p	0	0	1	0	0
YER012W	YDL097C	YDR363W-A	p	p	0	0	1	0	0
YER012W	YDL097C	YDR394W	p	p	0	0	1	0	0
YER012W	YDL097C	YDR427W	p	p	0	0	1	0	0
YER012W	YDL097C	YER021W	p	p	0	0	1	0	0
YER012W	YDL097C	YFR004W	p	p	0	0	1	0	0
YER012W	YDL097C	YFR052W	p	p	0	0	1	0	0
YER012W	YDL097C	YHL030W	p	p	0	0	1	0	0
YER012W	YDL097C	YHR027C	p	p	0	0	1	0	0
YER012W	YDL097C	YHR200W	p	p	0	0	1	0	0
YER012W	YDL097C	YIL075C	p	p	0	0	1	0	0
YER012W	YDL097C	YKL145W	p	p	0	0	1	0	0
YER012W	YDL097C	YOR261C	p	p	0	0	1	0	0
YER012W	YDL097C	YPR108W	p	p	0	0	1	0	0
YER013W	YCR063W	YDL209C	p	p	0	0	1	0	0
YER013W	YCR063W	YLL036C	p	p	0	0	1	0	0
YER013W	YCR063W	YMR213W	p	p	0	0	1	0	0
YER021W	YDL020C	YDL097C	p	td	0	0	0	1	0
YER021W	YDL020C	YDL147W	p	td	0	0	0	1	0
YER021W	YDL020C	YDR394W	p	td	0	0	0	1	0
YER021W	YDL020C	YER012W	p	td	0	0	0	1	0
YER021W	YDL020C	YFR004W	p	td	0	0	0	1	0
YER021W	YDL020C	YFR052W	p	p	0	0	0	1	0
YER021W	YDL020C	YFR052W	p	td	0	0	0	1	0
YER021W	YDL020C	YHR027C	p	td	0	0	0	1	0
YER021W	YDL020C	YHR200W	p	p	0	0	0	1	0
YER021W	YDL020C	YHR200W	p	td	0	0	0	1	0
YER021W	YDL020C	YOR261C	p	td	0	0	0	1	0
YER021W	YDL097C	YBR049C	tu	tu	0	0	1	0	0
YER021W	YDL097C	YBR272C	p	p	0	0	1	0	0
YER021W	YDL097C	YDL020C	tu	tu	0	0	1	0	0
YER021W	YDL097C	YDL147W	p	p	0	0	1	0	0
YER021W	YDL097C	YDR363W-A	p	p	0	0	1	0	0
YER021W	YDL097C	YDR394W	p	p	0	0	1	0	0
YER021W	YDL097C	YER012W	p	p	0	0	1	0	0
YER021W	YDL097C	YFR004W	p	p	0	0	1	0	0
YER021W	YDL097C	YFR052W	p	p	0	0	1	0	0
YER021W	YDL097C	YGL004C	p	p	0	0	1	0	0
YER021W	YDL097C	YGR232W	p	p	0	0	1	0	0
YER021W	YDL097C	YHL030W	p	p	0	0	1	0	0
YER021W	YDL097C	YHR027C	p	p	0	0	1	0	0
YER021W	YDL097C	YHR200W	p	p	0	0	1	0	0
YER021W	YDL097C	YOR261C	p	p	0	0	1	0	0
YER021W	YDL097C	YPR108W	p	p	0	0	1	0	0
YER025W	YBR079C	YAL035W	p	p	0	0	1	0	0
YER025W	YBR079C	YDR429C	p	p	0	0	1	0	0
YER025W	YBR079C	YJR007W	p	p	0	0	1	0	0
YER025W	YBR079C	YOR361C	p	p	0	0	1	0	0
YER025W	YBR079C	YPL237W	p	p	0	0	1	0	0
YER025W	YBR079C	YPR041W	p	p	0	0	1	0	0
YER087C-B	YDR086C	YBR283C	p	p	0	0	1	0	0
YER087C-B	YDR086C	YEL002C	p	p	0	0	1	0	0
YER087C-B	YDR086C	YLR378C	p	p	0	0	1	0	0
YER087C-B	YDR086C	YPL094C	p	p	0	0	1	0	0
YER094C	YBR173C	YDL020C	tu	tu	0	0	1	0	0
YER094C	YBR173C	YER012W	p	p	0	0	1	0	0
YER094C	YBR173C	YGR135W	p	p	0	0	1	0	0
YER094C	YBR173C	YML092C	p	p	0	0	1	0	0
YER094C	YBR173C	YOR157C	p	p	0	0	1	0	0
YER094C	YBR173C	YPR103W	p	p	0	0	1	0	0
YER094C	YDL020C	YBL041W	p	td	0	0	0	1	0
YER094C	YDL020C	YBR173C	p	td	0	0	0	1	0
YER094C	YDL020C	YER012W	p	td	0	0	0	1	0
YER094C	YDL020C	YFR004W	p	td	0	0	0	1	0
YER094C	YDL020C	YFR050C	p	td	0	0	0	1	0
YER094C	YDL020C	YGR135W	p	td	0	0	0	1	0
YER094C	YDL020C	YJL001W	p	td	0	0	0	1	0
YER094C	YDL020C	YML092C	p	td	0	0	0	1	0
YER105C	YDL207W	YDL116W	p	p	0	0	1	0	0
YER105C	YDL207W	YGL092W	p	p	0	0	1	0	0
YER105C	YDL207W	YKL057C	p	p	0	0	1	0	0
YER105C	YDL207W	YKR082W	p	p	0	0	1	0	0
YER107C	YDL207W	YDR192C	p	p	0	0	1	0	0
YER107C	YDL207W	YEL024W	p	p	0	0	1	0	0
YER107C	YDL207W	YFR002W	p	p	0	0	1	0	0
YER107C	YDL207W	YIL115C	p	p	0	0	1	0	0
YER107C	YDL207W	YJL039C	p	p	0	0	1	0	0
YER107C	YDL207W	YJL041W	p	p	0	0	1	0	0
YER107C	YDL207W	YJL061W	p	p	0	0	1	0	0
YER107C	YDL207W	YMR047C	p	p	0	0	1	0	0
YER107C	YDR192C	YDL207W	p	p	0	0	1	0	0
YER107C	YDR192C	YMR047C	p	p	0	0	1	0	0
YER107C	YDR192C	YNL189W	p	p	0	0	1	0	0
YER110C	YAR002W	YBR010W	p	p	0	0	1	0	0
YER110C	YAR002W	YDL229W	p	p	0	0	1	0	0
YER110C	YAR002W	YDR381W	p	p	0	0	1	0	0
YER110C	YAR002W	YLR293C	p	p	0	0	1	0	0
YER110C	YAR002W	YLR335W	p	p	0	0	1	0	0
YER110C	YAR002W	YMR047C	p	p	0	0	1	0	0
YER110C	YAR002W	YNL031C	p	p	0	0	1	0	0
YER111C	YBR078W	YDL056W	p	tu	0	0	0	0	1
YER111C	YBR078W	YDL056W	tu	tu	0	0	0	0	1
YER111C	YBR078W	YLR182W	p	tu	0	0	0	0	1
YER111C	YBR078W	YLR182W	tu	tu	0	0	0	0	1
YER111C	YBR078W	YOR372C	td	tu	0	0	0	0	1
YER111C	YDL056W	YBR070C	td	td	0	0	1	1	0
YER111C	YDL056W	YBR071W	td	td	0	0	1	1	0
YER111C	YDL056W	YBR077C	td	td	0	0	1	1	0
YER111C	YDL056W	YBR078W	td	td	0	0	1	1	0
YER111C	YDL056W	YBR160W	ku	ku	0	0	1	1	0
YER111C	YDL056W	YBR160W	p	ku	0	0	1	1	0
YER111C	YDL056W	YCR064C	td	td	0	0	1	1	0
YER111C	YDL056W	YCR065W	td	td	0	0	1	1	0
YER111C	YDL056W	YDR451C	td	td	0	0	1	1	0
YER111C	YDL056W	YDR452W	td	td	0	0	1	1	0
YER111C	YDL056W	YDR500C	td	td	0	0	1	1	0
YER111C	YDL056W	YDR501W	td	td	0	0	1	1	0
YER111C	YDL056W	YDR507C	td	td	0	0	1	1	0
YER111C	YDL056W	YDR525W-A	td	td	0	0	1	1	0
YER111C	YDL056W	YER070W	td	td	0	0	1	1	0
YER111C	YDL056W	YER078C	td	td	0	0	1	1	0
YER111C	YDL056W	YER079W	td	td	0	0	1	1	0
YER111C	YDL056W	YER112W	td	td	0	0	1	1	0
YER111C	YDL056W	YFR017C	td	td	0	0	1	1	0
YER111C	YDL056W	YGR109C	td	td	0	0	1	1	0
YER111C	YDL056W	YGR109W-A	td	td	0	0	1	1	0
YER111C	YDL056W	YGR109W-B	td	td	0	0	1	1	0
YER111C	YDL056W	YHR061C	td	td	0	0	1	1	0
YER111C	YDL056W	YHR149C	td	td	0	0	1	1	0
YER111C	YDL056W	YHR150W	td	td	0	0	1	1	0
YER111C	YDL056W	YJL186W	td	td	0	0	1	1	0
YER111C	YDL056W	YJL187C	td	td	0	0	1	1	0
YER111C	YDL056W	YJL194W	td	td	0	0	1	1	0
YER111C	YDL056W	YJL196C	td	td	0	0	1	1	0
YER111C	YDL056W	YKL096W-A	td	td	0	0	1	1	0
YER111C	YDL056W	YKL097C	td	td	0	0	1	1	0
YER111C	YDL056W	YLR182W	p	p	0	0	1	1	0
YER111C	YDL056W	YLR182W	tu	p	0	0	1	1	0
YER111C	YDL056W	YLR300W	td	td	0	0	1	1	0
YER111C	YDL056W	YLR438C-A	td	td	0	0	1	1	0
YER111C	YDL056W	YLR439W	td	td	0	0	1	1	0
YER111C	YDL056W	YML027W	td	td	0	0	1	1	0
YER111C	YDL056W	YML100W	td	td	0	0	1	1	0
YER111C	YDL056W	YML101C	td	td	0	0	1	1	0
YER111C	YDL056W	YMR017W	td	td	0	0	1	1	0
YER111C	YDL056W	YMR144W	td	td	0	0	1	1	0
YER111C	YDL056W	YMR179W	td	td	0	0	1	1	0
YER111C	YDL056W	YMR199W	td	td	0	0	1	1	0
YER111C	YDL056W	YNL289W	td	td	0	0	1	1	0
YER111C	YDL056W	YNR044W	td	td	0	0	1	1	0
YER111C	YDL056W	YOR066W	p	p	0	0	1	1	0
YER111C	YDL056W	YOR246C	td	td	0	0	1	1	0
YER111C	YDL056W	YOR247W	td	td	0	0	1	1	0
YER111C	YDL056W	YOR248W	td	td	0	0	1	1	0
YER111C	YDL056W	YPL056C	td	td	0	0	1	1	0
YER111C	YDL056W	YPL127C	td	td	0	0	1	1	0
YER111C	YDR507C	YBR160W	ku	kd	0	0	0	0	1
YER111C	YDR507C	YBR160W	ku	ku	0	0	0	0	1
YER111C	YDR507C	YBR160W	ku	p	0	0	0	0	1
YER111C	YDR507C	YBR160W	p	kd	0	0	0	0	1
YER111C	YDR507C	YBR160W	p	ku	0	0	0	0	1
YER111C	YDR507C	YBR160W	p	p	0	0	0	0	1
YER111C	YDR507C	YDL056W	p	tu	0	0	0	0	1
YER111C	YDR507C	YDL056W	tu	tu	0	0	0	0	1
YER111C	YDR507C	YJL187C	td	kd	0	0	0	0	1
YER111C	YDR507C	YLR182W	p	kd	0	0	0	0	1
YER111C	YDR507C	YLR182W	p	tu	0	0	0	0	1
YER111C	YDR507C	YLR182W	tu	kd	0	0	0	0	1
YER111C	YDR507C	YLR182W	tu	tu	0	0	0	0	1
YER111C	YDR507C	YMR043W	tu	tu	0	0	0	0	1
YER111C	YDR507C	YNL298W	ku	ku	0	0	0	0	1
YER111C	YDR507C	YNL298W	td	ku	0	0	0	0	1
YER111C	YDR507C	YPL153C	ku	kd	0	0	0	0	1
YER111C	YDR507C	YPL153C	ku	ku	0	0	0	0	1
YER111C	YDR507C	YPL153C	p	kd	0	0	0	0	1
YER111C	YDR507C	YPL153C	p	ku	0	0	0	0	1
YER112W	YBL026W	YCR077C	p	p	0	0	1	0	0
YER112W	YBL026W	YCR093W	p	p	0	0	1	0	0
YER112W	YBL026W	YDL160C	p	p	0	0	1	0	0
YER112W	YBL026W	YDR378C	p	p	0	0	1	0	0
YER112W	YBL026W	YER146W	p	p	0	0	1	0	0
YER112W	YBL026W	YER172C	p	p	0	0	1	0	0
YER112W	YBL026W	YGL173C	p	p	0	0	1	0	0
YER112W	YBL026W	YJL124C	p	p	0	0	1	0	0
YER112W	YBL026W	YJR022W	p	p	0	0	1	0	0
YER112W	YBL026W	YLR275W	p	p	0	0	1	0	0
YER112W	YBL026W	YLR438C-A	p	p	0	0	1	0	0
YER112W	YBL026W	YMR268C	p	p	0	0	1	0	0
YER112W	YBL026W	YNL147W	p	p	0	0	1	0	0
YER112W	YBL026W	YOL149W	p	p	0	0	1	0	0
YER112W	YDR378C	YBL026W	p	p	0	0	1	0	0
YER112W	YDR378C	YCR077C	p	p	0	0	1	0	0
YER112W	YDR378C	YDL160C	p	p	0	0	1	0	0
YER112W	YDR378C	YER146W	p	p	0	0	1	0	0
YER112W	YDR378C	YER172C	p	p	0	0	1	0	0
YER112W	YDR378C	YGL173C	p	p	0	0	1	0	0
YER112W	YDR378C	YJL124C	p	p	0	0	1	0	0
YER112W	YDR378C	YJR022W	p	p	0	0	1	0	0
YER112W	YDR378C	YLR147C	p	p	0	0	1	0	0
YER112W	YDR378C	YLR275W	p	p	0	0	1	0	0
YER112W	YDR378C	YLR438C-A	p	p	0	0	1	0	0
YER112W	YDR378C	YMR268C	p	p	0	0	1	0	0
YER112W	YDR378C	YNL147W	p	p	0	0	1	0	0
YER112W	YDR378C	YOL149W	p	p	0	0	1	0	0
YER116C	YDR510W	YDL013W	p	p	0	0	1	0	0
YER116C	YDR510W	YNL216W	tu	p	0	0	1	0	0
YER116C	YDR510W	YOR144C	p	p	0	0	1	0	0
YER125W	YBR082C	YDR059C	p	p	0	0	1	0	0
YER125W	YBR082C	YLL039C	p	p	0	0	1	0	0
YER139C	YBR154C	YDL140C	p	p	0	0	1	0	0
YER139C	YBR154C	YDR404C	p	p	0	0	1	0	0
YER139C	YBR154C	YGL070C	p	p	0	0	1	0	0
YER139C	YBR154C	YHR143W-A	p	p	0	0	1	0	0
YER139C	YBR154C	YIL021W	p	p	0	0	1	0	0
YER139C	YBR154C	YJL140W	p	p	0	0	1	0	0
YER139C	YBR154C	YJR072C	p	p	0	0	1	0	0
YER139C	YBR154C	YOL005C	p	p	0	0	1	0	0
YER139C	YBR154C	YOR151C	p	p	0	0	1	0	0
